worker_id,job_id,worker_experience_years,worker_completed_jobs,worker_success_rate,worker_rating,required_skill_count,matched_skill_count,skill_match_ratio,location_match,distance_km,job_complexity,job_budget,successful
186,183,2,13,0.5434,4.02,1,1,1.0,0,42.56,3,5586.82,1
197,183,14,61,0.817,4.58,1,0,0.0,1,9.9,3,5586.82,1
151,183,15,82,0.8701,4.24,1,1,1.0,0,30.77,3,5586.82,1
158,184,5,9,0.6669,3.92,3,1,0.3333,0,40.14,3,4695.33,0
81,184,9,41,0.7165,4.37,3,1,0.3333,0,36.66,3,4695.33,1
26,184,10,23,0.7448,4.1,3,1,0.3333,0,18.27,3,4695.33,0
89,184,6,46,0.638,4.19,3,2,0.6667,0,40.19,3,4695.33,1
73,184,3,16,0.6979,4.29,3,1,0.3333,0,46.1,3,4695.33,0
43,184,11,82,0.8841,4.49,3,1,0.3333,0,31.59,3,4695.33,1
31,184,1,1,0.5802,4.0,3,1,0.3333,0,10.27,3,4695.33,0
74,184,8,47,0.7955,4.4,3,1,0.3333,0,11.03,3,4695.33,1
71,184,7,13,0.7505,4.18,3,0,0.0,0,47.67,3,4695.33,0
125,184,0,5,0.6092,4.08,3,0,0.0,0,39.28,3,4695.33,0
113,184,1,6,0.6183,3.94,3,1,0.3333,0,43.24,3,4695.33,1
58,184,14,34,0.8839,4.53,3,1,0.3333,1,1.54,3,4695.33,1
44,184,5,31,0.5795,4.13,3,1,0.3333,0,43.79,3,4695.33,1
67,184,1,6,0.5154,3.62,3,0,0.0,0,27.29,3,4695.33,1
156,184,10,31,0.8442,4.54,3,0,0.0,0,44.58,3,4695.33,0
188,185,14,18,0.8028,4.12,3,0,0.0,0,35.22,2,14891.05,1
172,185,4,28,0.5778,3.8,3,0,0.0,0,41.08,2,14891.05,0
30,185,15,34,0.7842,4.19,3,0,0.0,1,3.49,2,14891.05,0
91,185,9,67,0.6878,4.03,3,2,0.6667,0,27.34,2,14891.05,0
21,185,11,67,0.8869,4.52,3,1,0.3333,0,41.77,2,14891.05,1
191,185,12,55,0.9253,4.61,3,1,0.3333,0,43.66,2,14891.05,1
57,185,7,61,0.6468,3.89,3,1,0.3333,0,45.1,2,14891.05,1
187,185,10,32,0.8495,4.59,3,2,0.6667,0,35.38,2,14891.05,1
20,185,5,21,0.67,4.22,3,1,0.3333,0,15.47,2,14891.05,1
84,185,1,9,0.5276,4.17,3,0,0.0,0,47.73,2,14891.05,0
41,185,2,6,0.5982,4.23,3,2,0.6667,0,20.61,2,14891.05,1
130,185,11,18,0.7967,4.2,3,1,0.3333,0,42.55,2,14891.05,1
86,185,12,74,0.7633,4.4,3,1,0.3333,1,3.18,2,14891.05,1
71,185,7,13,0.7505,4.18,3,0,0.0,0,45.03,2,14891.05,0
117,185,12,73,0.7692,4.26,3,1,0.3333,0,44.29,2,14891.05,1
1,186,3,3,0.6585,3.98,3,0,0.0,0,35.24,4,12512.99,1
112,186,3,27,0.6391,4.32,3,0,0.0,0,23.95,4,12512.99,0
18,186,10,72,0.7035,4.47,3,1,0.3333,0,48.17,4,12512.99,0
126,186,9,61,0.696,3.93,3,0,0.0,0,43.63,4,12512.99,0
143,186,10,25,0.7739,4.57,3,0,0.0,0,36.72,4,12512.99,1
157,186,3,10,0.6034,3.98,3,2,0.6667,0,35.2,4,12512.99,1
54,186,10,21,0.8473,4.63,3,2,0.6667,0,31.74,4,12512.99,1
182,186,3,4,0.5679,4.06,3,1,0.3333,0,18.76,4,12512.99,0
46,186,9,38,0.7151,4.33,3,1,0.3333,0,45.87,4,12512.99,0
10,186,1,4,0.6229,4.25,3,1,0.3333,0,26.78,4,12512.99,1
108,186,15,105,0.9144,4.52,3,1,0.3333,0,19.9,4,12512.99,1
177,186,8,36,0.813,4.2,3,1,0.3333,0,17.05,4,12512.99,0
68,186,6,7,0.7118,4.07,3,1,0.3333,0,36.42,4,12512.99,1
158,186,5,9,0.6669,3.92,3,1,0.3333,0,25.92,4,12512.99,1
98,186,15,51,0.8693,4.45,3,0,0.0,0,45.29,4,12512.99,0
126,187,9,61,0.696,3.93,2,0,0.0,0,20.46,1,5940.0,1
154,187,11,20,0.7965,4.53,2,0,0.0,1,4.22,1,5940.0,1
106,187,14,82,0.8372,4.36,2,0,0.0,0,25.95,1,5940.0,0
176,187,3,25,0.6773,4.38,2,1,0.5,0,20.73,1,5940.0,1
61,187,13,65,0.8096,4.39,2,0,0.0,0,23.59,1,5940.0,0
8,187,8,37,0.7644,4.24,2,1,0.5,0,22.34,1,5940.0,1
75,187,7,60,0.7932,4.25,2,0,0.0,0,32.9,1,5940.0,1
69,187,6,35,0.7259,4.42,2,1,0.5,0,18.25,1,5940.0,1
130,187,11,18,0.7967,4.2,2,0,0.0,0,47.92,1,5940.0,1
56,187,12,43,0.7766,4.46,2,1,0.5,0,23.19,1,5940.0,1
105,187,13,56,0.9182,4.61,2,2,1.0,0,10.8,1,5940.0,1
16,187,8,40,0.7872,4.37,2,1,0.5,0,42.1,1,5940.0,1
144,187,9,54,0.6936,4.2,2,0,0.0,0,38.19,1,5940.0,0
198,187,12,52,0.8669,4.36,2,1,0.5,0,40.67,1,5940.0,1
83,187,7,30,0.6573,3.84,2,1,0.5,0,36.2,1,5940.0,1
93,188,5,24,0.6821,4.37,3,2,0.6667,0,19.95,4,7093.09,1
138,188,4,8,0.5727,4.06,3,2,0.6667,0,43.82,4,7093.09,0
51,188,13,54,0.8224,4.31,3,1,0.3333,0,31.06,4,7093.09,1
41,188,2,6,0.5982,4.23,3,1,0.3333,0,41.65,4,7093.09,1
102,188,7,52,0.6535,4.16,3,1,0.3333,0,21.32,4,7093.09,1
184,188,13,36,0.8696,4.27,3,0,0.0,1,6.5,4,7093.09,1
59,188,15,95,0.7931,4.34,3,1,0.3333,0,11.35,4,7093.09,1
75,188,7,60,0.7932,4.25,3,1,0.3333,0,42.52,4,7093.09,1
42,188,1,5,0.5406,4.18,3,1,0.3333,0,26.03,4,7093.09,0
96,188,1,13,0.6111,4.03,3,1,0.3333,0,45.06,4,7093.09,0
85,188,9,69,0.7612,4.22,3,1,0.3333,0,13.06,4,7093.09,1
106,188,14,82,0.8372,4.36,3,0,0.0,0,38.14,4,7093.09,0
56,188,12,43,0.7766,4.46,3,0,0.0,0,10.81,4,7093.09,0
142,188,13,25,0.884,4.46,3,0,0.0,0,31.67,4,7093.09,0
188,188,14,18,0.8028,4.12,3,0,0.0,0,13.82,4,7093.09,0
101,189,4,22,0.6289,4.2,2,1,0.5,1,9.71,4,11098.51,1
50,189,13,21,0.9208,4.86,2,0,0.0,0,25.06,4,11098.51,1
156,189,10,31,0.8442,4.54,2,0,0.0,0,18.89,4,11098.51,1
80,189,15,85,0.8456,4.43,2,0,0.0,0,21.14,4,11098.51,1
83,189,7,30,0.6573,3.84,2,1,0.5,0,38.12,4,11098.51,1
109,189,3,17,0.5429,4.17,2,0,0.0,0,25.3,4,11098.51,0
132,189,6,43,0.6389,4.32,2,2,1.0,0,39.1,4,11098.51,0
191,189,12,55,0.9253,4.61,2,0,0.0,0,40.51,4,11098.51,0
6,189,3,15,0.5392,3.8,2,1,0.5,0,28.09,4,11098.51,1
78,189,6,11,0.6434,4.05,2,1,0.5,0,11.0,4,11098.51,0
71,189,7,13,0.7505,4.18,2,1,0.5,0,27.88,4,11098.51,1
118,189,8,8,0.7519,4.41,2,0,0.0,0,14.36,4,11098.51,1
52,189,5,44,0.6774,4.11,2,0,0.0,0,15.75,4,11098.51,0
26,189,10,23,0.7448,4.1,2,0,0.0,0,13.35,4,11098.51,0
68,189,6,7,0.7118,4.07,2,1,0.5,0,18.31,4,11098.51,0
152,190,6,25,0.7702,4.5,3,2,0.6667,0,20.08,2,14537.86,1
64,190,4,5,0.7132,4.29,3,1,0.3333,0,23.51,2,14537.86,1
22,190,0,5,0.5497,3.99,3,0,0.0,0,22.86,2,14537.86,0
37,190,9,22,0.844,4.25,3,0,0.0,0,26.26,2,14537.86,1
104,190,7,36,0.7242,4.18,3,1,0.3333,0,37.62,2,14537.86,1
158,190,5,9,0.6669,3.92,3,1,0.3333,0,41.79,2,14537.86,1
122,190,5,21,0.7395,4.55,3,1,0.3333,0,22.52,2,14537.86,1
134,190,4,4,0.6145,4.23,3,0,0.0,0,22.87,2,14537.86,0
186,190,2,13,0.5434,4.02,3,1,0.3333,0,30.58,2,14537.86,0
146,190,8,9,0.6825,4.3,3,1,0.3333,0,49.71,2,14537.86,1
195,190,12,58,0.8424,4.62,3,0,0.0,0,14.2,2,14537.86,1
60,190,10,79,0.7145,4.03,3,1,0.3333,0,25.03,2,14537.86,1
16,190,8,40,0.7872,4.37,3,0,0.0,0,16.48,2,14537.86,0
197,190,14,61,0.817,4.58,3,1,0.3333,0,16.65,2,14537.86,1
127,190,7,41,0.6494,4.09,3,2,0.6667,0,48.88,2,14537.86,1
109,191,3,17,0.5429,4.17,2,0,0.0,0,49.83,5,5397.45,0
127,191,7,41,0.6494,4.09,2,1,0.5,0,45.21,5,5397.45,1
44,191,5,31,0.5795,4.13,2,1,0.5,0,22.9,5,5397.45,0
161,191,2,17,0.5796,3.87,2,1,0.5,1,5.86,5,5397.45,1
135,191,1,3,0.6085,4.06,2,1,0.5,0,21.61,5,5397.45,0
125,191,0,5,0.6092,4.08,2,0,0.0,0,42.11,5,5397.45,0
36,191,9,29,0.7539,4.33,2,0,0.0,1,4.03,5,5397.45,1
192,191,13,23,0.8275,4.74,2,1,0.5,0,28.88,5,5397.45,1
141,191,13,53,0.8697,4.44,2,0,0.0,0,23.21,5,5397.45,0
108,191,15,105,0.9144,4.52,2,1,0.5,0,49.85,5,5397.45,0
103,191,3,23,0.6748,4.16,2,0,0.0,1,2.06,5,5397.45,0
3,191,6,51,0.717,4.27,2,1,0.5,0,28.95,5,5397.45,1
76,191,10,13,0.789,4.27,2,2,1.0,0,17.17,5,5397.45,1
31,191,1,1,0.5802,4.0,2,0,0.0,0,49.73,5,5397.45,1
112,191,3,27,0.6391,4.32,2,1,0.5,0,38.06,5,5397.45,1
25,192,3,6,0.6436,4.02,1,1,1.0,0,35.15,1,11930.4,1
138,192,4,8,0.5727,4.06,1,0,0.0,0,20.98,1,11930.4,0
118,192,8,8,0.7519,4.41,1,0,0.0,0,44.72,1,11930.4,1
85,192,9,69,0.7612,4.22,1,0,0.0,0,22.23,1,11930.4,1
16,192,8,40,0.7872,4.37,1,0,0.0,0,26.13,1,11930.4,1
160,192,15,74,0.8858,4.7,1,0,0.0,1,5.64,1,11930.4,1
120,192,9,65,0.681,4.09,1,0,0.0,0,13.1,1,11930.4,1
153,192,15,110,0.8275,4.22,1,1,1.0,0,39.23,1,11930.4,1
41,192,2,6,0.5982,4.23,1,0,0.0,0,20.52,1,11930.4,1
18,192,10,72,0.7035,4.47,1,0,0.0,0,41.88,1,11930.4,1
90,192,2,7,0.5005,3.82,1,0,0.0,0,40.64,1,11930.4,1
163,192,14,88,0.8498,4.65,1,1,1.0,0,40.88,1,11930.4,1
144,192,9,54,0.6936,4.2,1,0,0.0,0,21.09,1,11930.4,0
58,192,14,34,0.8839,4.53,1,0,0.0,0,44.85,1,11930.4,1
89,192,6,46,0.638,4.19,1,0,0.0,0,28.94,1,11930.4,1
60,193,10,79,0.7145,4.03,1,1,1.0,0,27.02,2,736.08,1
56,193,12,43,0.7766,4.46,1,0,0.0,0,22.1,2,736.08,0
24,193,6,40,0.6238,4.33,1,1,1.0,0,19.63,2,736.08,1
158,193,5,9,0.6669,3.92,1,0,0.0,0,40.96,2,736.08,0
38,193,4,21,0.6007,3.86,1,0,0.0,0,24.2,2,736.08,0
37,193,9,22,0.844,4.25,1,0,0.0,0,22.68,2,736.08,1
43,193,11,82,0.8841,4.49,1,0,0.0,0,34.22,2,736.08,1
122,193,5,21,0.7395,4.55,1,1,1.0,0,16.64,2,736.08,1
1,193,3,3,0.6585,3.98,1,0,0.0,0,21.11,2,736.08,1
83,193,7,30,0.6573,3.84,1,0,0.0,0,27.49,2,736.08,1
20,193,5,21,0.67,4.22,1,0,0.0,0,37.8,2,736.08,1
14,193,2,14,0.5687,4.27,1,1,1.0,0,14.81,2,736.08,1
36,193,9,29,0.7539,4.33,1,0,0.0,0,36.08,2,736.08,1
131,193,10,41,0.878,4.7,1,0,0.0,0,44.65,2,736.08,0
113,193,1,6,0.6183,3.94,1,0,0.0,0,40.83,2,736.08,1
109,194,3,17,0.5429,4.17,2,0,0.0,0,10.22,2,3433.61,1
55,194,0,1,0.5,3.84,2,0,0.0,0,13.76,2,3433.61,0
158,194,5,9,0.6669,3.92,2,0,0.0,0,20.15,2,3433.61,0
144,194,9,54,0.6936,4.2,2,0,0.0,0,34.27,2,3433.61,1
49,194,3,15,0.6869,4.0,2,1,0.5,0,21.0,2,3433.61,1
98,194,15,51,0.8693,4.45,2,1,0.5,0,11.76,2,3433.61,1
96,194,1,13,0.6111,4.03,2,1,0.5,0,20.12,2,3433.61,1
46,194,9,38,0.7151,4.33,2,0,0.0,1,9.73,2,3433.61,0
192,194,13,23,0.8275,4.74,2,0,0.0,0,44.53,2,3433.61,0
3,194,6,51,0.717,4.27,2,1,0.5,0,49.89,2,3433.61,1
51,194,13,54,0.8224,4.31,2,0,0.0,0,29.61,2,3433.61,1
114,194,5,15,0.6065,4.11,2,1,0.5,1,8.81,2,3433.61,1
93,194,5,24,0.6821,4.37,2,1,0.5,0,42.3,2,3433.61,1
135,194,1,3,0.6085,4.06,2,1,0.5,0,11.15,2,3433.61,0
50,194,13,21,0.9208,4.86,2,0,0.0,0,16.13,2,3433.61,1
34,195,8,33,0.6736,4.25,3,0,0.0,0,34.56,3,9991.53,1
22,195,0,5,0.5497,3.99,3,0,0.0,0,43.49,3,9991.53,0
108,195,15,105,0.9144,4.52,3,1,0.3333,0,22.66,3,9991.53,1
31,195,1,1,0.5802,4.0,3,0,0.0,0,46.23,3,9991.53,0
15,195,8,57,0.7654,4.09,3,0,0.0,0,47.77,3,9991.53,1
114,195,5,15,0.6065,4.11,3,1,0.3333,0,47.62,3,9991.53,1
164,195,15,79,0.7772,4.09,3,1,0.3333,1,8.46,3,9991.53,1
182,195,3,4,0.5679,4.06,3,2,0.6667,0,12.6,3,9991.53,0
16,195,8,40,0.7872,4.37,3,1,0.3333,1,5.26,3,9991.53,1
81,195,9,41,0.7165,4.37,3,0,0.0,0,13.36,3,9991.53,1
25,195,3,6,0.6436,4.02,3,1,0.3333,0,21.02,3,9991.53,1
140,195,7,33,0.686,4.16,3,0,0.0,0,30.22,3,9991.53,1
72,195,1,6,0.5709,4.07,3,0,0.0,1,7.59,3,9991.53,0
50,195,13,21,0.9208,4.86,3,1,0.3333,0,10.13,3,9991.53,1
168,195,2,20,0.6195,4.32,3,2,0.6667,0,24.03,3,9991.53,1
146,196,8,9,0.6825,4.3,1,1,1.0,0,16.77,3,1250.92,1
179,196,11,39,0.7301,4.52,1,0,0.0,0,35.52,3,1250.92,1
23,196,7,11,0.788,4.58,1,0,0.0,0,45.09,3,1250.92,0
145,196,11,25,0.8623,4.55,1,0,0.0,0,22.31,3,1250.92,0
119,196,6,45,0.6451,4.26,1,0,0.0,1,9.46,3,1250.92,0
30,196,15,34,0.7842,4.19,1,1,1.0,0,39.9,3,1250.92,1
24,196,6,40,0.6238,4.33,1,0,0.0,0,22.42,3,1250.92,1
47,196,11,93,0.8167,4.53,1,0,0.0,0,21.48,3,1250.92,1
187,196,10,32,0.8495,4.59,1,0,0.0,0,32.6,3,1250.92,1
48,196,5,42,0.7483,4.16,1,1,1.0,0,43.41,3,1250.92,1
82,196,5,17,0.6139,4.05,1,0,0.0,0,17.97,3,1250.92,0
152,196,6,25,0.7702,4.5,1,1,1.0,0,20.37,3,1250.92,1
161,196,2,17,0.5796,3.87,1,1,1.0,0,13.7,3,1250.92,1
6,196,3,15,0.5392,3.8,1,0,0.0,0,24.54,3,1250.92,0
197,196,14,61,0.817,4.58,1,1,1.0,0,30.92,3,1250.92,1
176,197,3,25,0.6773,4.38,3,0,0.0,0,18.3,4,515.75,0
44,197,5,31,0.5795,4.13,3,2,0.6667,0,30.15,4,515.75,0
10,197,1,4,0.6229,4.25,3,2,0.6667,0,41.77,4,515.75,1
150,197,14,67,0.7992,4.54,3,2,0.6667,1,7.85,4,515.75,1
99,197,2,12,0.5454,3.7,3,0,0.0,0,28.71,4,515.75,1
40,197,4,20,0.5791,3.96,3,1,0.3333,0,14.61,4,515.75,0
138,197,4,8,0.5727,4.06,3,1,0.3333,0,17.46,4,515.75,1
146,197,8,9,0.6825,4.3,3,0,0.0,0,33.47,4,515.75,1
54,197,10,21,0.8473,4.63,3,1,0.3333,0,25.12,4,515.75,1
180,197,9,69,0.8003,4.17,3,1,0.3333,0,11.35,4,515.75,1
112,197,3,27,0.6391,4.32,3,0,0.0,0,35.18,4,515.75,0
89,197,6,46,0.638,4.19,3,0,0.0,0,10.32,4,515.75,0
166,197,9,58,0.7486,4.2,3,0,0.0,0,23.39,4,515.75,0
175,197,13,33,0.897,4.75,3,0,0.0,0,14.01,4,515.75,0
74,197,8,47,0.7955,4.4,3,1,0.3333,0,22.25,4,515.75,1
48,198,5,42,0.7483,4.16,1,0,0.0,0,38.93,4,3779.77,0
193,198,10,47,0.7552,4.37,1,0,0.0,0,29.3,4,3779.77,1
6,198,3,15,0.5392,3.8,1,0,0.0,1,0.88,4,3779.77,0
113,198,1,6,0.6183,3.94,1,1,1.0,0,19.37,4,3779.77,0
158,198,5,9,0.6669,3.92,1,0,0.0,0,47.08,4,3779.77,1
117,198,12,73,0.7692,4.26,1,0,0.0,0,27.04,4,3779.77,1
152,198,6,25,0.7702,4.5,1,0,0.0,0,33.1,4,3779.77,0
148,198,6,30,0.6756,4.07,1,0,0.0,0,16.56,4,3779.77,1
178,198,14,58,0.9175,4.55,1,0,0.0,0,22.02,4,3779.77,1
112,198,3,27,0.6391,4.32,1,0,0.0,0,37.91,4,3779.77,0
188,198,14,18,0.8028,4.12,1,0,0.0,0,48.06,4,3779.77,1
103,198,3,23,0.6748,4.16,1,0,0.0,0,15.58,4,3779.77,0
122,198,5,21,0.7395,4.55,1,0,0.0,0,41.54,4,3779.77,1
63,198,15,43,0.7991,4.38,1,1,1.0,0,13.62,4,3779.77,1
65,198,4,33,0.5827,3.85,1,0,0.0,0,15.66,4,3779.77,0
102,199,7,52,0.6535,4.16,1,0,0.0,0,13.61,4,12348.08,1
43,199,11,82,0.8841,4.49,1,0,0.0,0,37.39,4,12348.08,0
118,199,8,8,0.7519,4.41,1,0,0.0,0,24.97,4,12348.08,1
1,199,3,3,0.6585,3.98,1,0,0.0,0,23.79,4,12348.08,0
169,199,12,94,0.8925,4.74,1,0,0.0,0,37.47,4,12348.08,0
38,199,4,21,0.6007,3.86,1,0,0.0,1,9.17,4,12348.08,0
52,199,5,44,0.6774,4.11,1,0,0.0,0,43.25,4,12348.08,0
45,199,3,15,0.682,4.39,1,0,0.0,0,40.52,4,12348.08,1
78,199,6,11,0.6434,4.05,1,0,0.0,0,15.14,4,12348.08,0
79,199,14,115,0.7531,4.18,1,0,0.0,0,15.34,4,12348.08,0
21,199,11,67,0.8869,4.52,1,0,0.0,0,45.92,4,12348.08,0
48,199,5,42,0.7483,4.16,1,0,0.0,0,39.21,4,12348.08,1
61,199,13,65,0.8096,4.39,1,0,0.0,0,25.75,4,12348.08,1
53,199,10,69,0.7795,4.46,1,0,0.0,0,29.53,4,12348.08,0
112,199,3,27,0.6391,4.32,1,1,1.0,0,33.46,4,12348.08,1
156,200,10,31,0.8442,4.54,3,0,0.0,0,19.2,1,6054.51,1
46,200,9,38,0.7151,4.33,3,1,0.3333,0,11.77,1,6054.51,1
197,200,14,61,0.817,4.58,3,0,0.0,0,13.71,1,6054.51,1
61,200,13,65,0.8096,4.39,3,0,0.0,0,17.2,1,6054.51,1
95,200,10,42,0.7047,4.06,3,0,0.0,0,22.44,1,6054.51,1
93,200,5,24,0.6821,4.37,3,2,0.6667,0,29.23,1,6054.51,1
88,200,14,70,0.8035,4.45,3,1,0.3333,0,48.2,1,6054.51,1
129,200,6,34,0.68,4.02,3,0,0.0,0,25.93,1,6054.51,1
1,200,3,3,0.6585,3.98,3,0,0.0,0,14.26,1,6054.51,0
157,200,3,10,0.6034,3.98,3,1,0.3333,0,23.85,1,6054.51,0
154,200,11,20,0.7965,4.53,3,1,0.3333,0,36.23,1,6054.51,1
193,200,10,47,0.7552,4.37,3,1,0.3333,0,42.28,1,6054.51,1
102,200,7,52,0.6535,4.16,3,1,0.3333,0,15.15,1,6054.51,1
20,200,5,21,0.67,4.22,3,0,0.0,1,7.02,1,6054.51,1
166,200,9,58,0.7486,4.2,3,0,0.0,0,36.15,1,6054.51,1
109,201,3,17,0.5429,4.17,1,0,0.0,0,23.4,2,13274.34,0
198,201,12,52,0.8669,4.36,1,0,0.0,0,24.59,2,13274.34,0
14,201,2,14,0.5687,4.27,1,0,0.0,0,49.23,2,13274.34,0
78,201,6,11,0.6434,4.05,1,0,0.0,0,25.34,2,13274.34,0
67,201,1,6,0.5154,3.62,1,0,0.0,0,16.02,2,13274.34,0
190,201,11,17,0.8808,4.43,1,0,0.0,0,47.37,2,13274.34,1
163,201,14,88,0.8498,4.65,1,1,1.0,0,17.9,2,13274.34,1
30,201,15,34,0.7842,4.19,1,1,1.0,0,39.11,2,13274.34,1
155,201,2,12,0.6036,4.08,1,0,0.0,0,11.94,2,13274.34,1
116,201,14,58,0.9278,4.5,1,0,0.0,0,14.86,2,13274.34,1
129,201,6,34,0.68,4.02,1,1,1.0,1,3.99,2,13274.34,1
96,201,1,13,0.6111,4.03,1,0,0.0,0,37.46,2,13274.34,1
200,201,15,40,0.7721,4.55,1,0,0.0,0,23.5,2,13274.34,1
122,201,5,21,0.7395,4.55,1,0,0.0,0,42.77,2,13274.34,1
183,201,0,5,0.5535,4.08,1,1,1.0,0,17.15,2,13274.34,1
5,202,12,24,0.8146,4.32,2,0,0.0,0,13.36,1,8192.37,1
115,202,7,36,0.7398,4.26,2,1,0.5,0,39.07,1,8192.37,1
84,202,1,9,0.5276,4.17,2,0,0.0,0,27.24,1,8192.37,1
77,202,10,45,0.8585,4.62,2,0,0.0,0,48.87,1,8192.37,1
163,202,14,88,0.8498,4.65,2,1,0.5,0,19.76,1,8192.37,1
10,202,1,4,0.6229,4.25,2,0,0.0,0,43.4,1,8192.37,0
153,202,15,110,0.8275,4.22,2,1,0.5,0,30.94,1,8192.37,1
29,202,12,19,0.7796,4.05,2,0,0.0,0,13.06,1,8192.37,1
92,202,7,48,0.6518,3.98,2,0,0.0,0,15.87,1,8192.37,0
188,202,14,18,0.8028,4.12,2,0,0.0,0,35.51,1,8192.37,0
137,202,15,123,0.8223,4.54,2,1,0.5,0,25.28,1,8192.37,0
190,202,11,17,0.8808,4.43,2,1,0.5,1,1.25,1,8192.37,1
102,202,7,52,0.6535,4.16,2,1,0.5,0,39.97,1,8192.37,1
64,202,4,5,0.7132,4.29,2,0,0.0,0,10.9,1,8192.37,0
45,202,3,15,0.682,4.39,2,0,0.0,0,20.27,1,8192.37,0
21,203,11,67,0.8869,4.52,3,1,0.3333,1,2.54,2,9607.16,0
111,203,15,84,0.7565,4.05,3,0,0.0,0,20.99,2,9607.16,0
30,203,15,34,0.7842,4.19,3,1,0.3333,0,17.43,2,9607.16,1
50,203,13,21,0.9208,4.86,3,0,0.0,0,11.83,2,9607.16,1
147,203,4,29,0.5625,4.11,3,0,0.0,0,17.25,2,9607.16,1
67,203,1,6,0.5154,3.62,3,0,0.0,0,10.2,2,9607.16,1
78,203,6,11,0.6434,4.05,3,1,0.3333,0,41.28,2,9607.16,1
158,203,5,9,0.6669,3.92,3,1,0.3333,0,20.99,2,9607.16,1
132,203,6,43,0.6389,4.32,3,0,0.0,0,41.61,2,9607.16,0
139,203,14,78,0.859,4.26,3,1,0.3333,0,13.89,2,9607.16,1
63,203,15,43,0.7991,4.38,3,2,0.6667,0,38.36,2,9607.16,1
178,203,14,58,0.9175,4.55,3,0,0.0,0,34.46,2,9607.16,1
13,203,4,36,0.6388,4.25,3,1,0.3333,0,34.37,2,9607.16,1
96,203,1,13,0.6111,4.03,3,2,0.6667,0,26.83,2,9607.16,1
122,203,5,21,0.7395,4.55,3,1,0.3333,0,31.66,2,9607.16,1
143,204,10,25,0.7739,4.57,2,0,0.0,0,25.6,1,1756.98,1
4,204,5,32,0.6362,3.89,2,0,0.0,0,36.43,1,1756.98,0
88,204,14,70,0.8035,4.45,2,1,0.5,0,13.14,1,1756.98,1
82,204,5,17,0.6139,4.05,2,0,0.0,0,49.4,1,1756.98,1
89,204,6,46,0.638,4.19,2,0,0.0,0,39.92,1,1756.98,1
114,204,5,15,0.6065,4.11,2,1,0.5,0,22.16,1,1756.98,1
39,204,15,47,0.913,4.8,2,0,0.0,0,28.06,1,1756.98,1
119,204,6,45,0.6451,4.26,2,0,0.0,0,16.24,1,1756.98,0
191,204,12,55,0.9253,4.61,2,0,0.0,0,34.97,1,1756.98,1
128,204,3,29,0.6131,4.0,2,0,0.0,0,26.62,1,1756.98,0
54,204,10,21,0.8473,4.63,2,0,0.0,0,40.06,1,1756.98,1
137,204,15,123,0.8223,4.54,2,1,0.5,0,39.76,1,1756.98,0
179,204,11,39,0.7301,4.52,2,0,0.0,0,25.01,1,1756.98,1
44,204,5,31,0.5795,4.13,2,0,0.0,0,25.14,1,1756.98,0
173,204,13,59,0.8717,4.36,2,1,0.5,0,14.94,1,1756.98,1
55,205,0,1,0.5,3.84,1,0,0.0,0,26.73,3,11085.13,0
29,205,12,19,0.7796,4.05,1,0,0.0,0,22.78,3,11085.13,1
147,205,4,29,0.5625,4.11,1,0,0.0,0,14.23,3,11085.13,0
75,205,7,60,0.7932,4.25,1,0,0.0,0,48.41,3,11085.13,0
46,205,9,38,0.7151,4.33,1,1,1.0,0,22.71,3,11085.13,1
41,205,2,6,0.5982,4.23,1,0,0.0,1,4.23,3,11085.13,0
197,205,14,61,0.817,4.58,1,0,0.0,1,5.2,3,11085.13,1
200,205,15,40,0.7721,4.55,1,1,1.0,0,43.05,3,11085.13,1
189,205,9,74,0.7467,4.48,1,0,0.0,0,46.96,3,11085.13,1
103,205,3,23,0.6748,4.16,1,0,0.0,0,21.54,3,11085.13,0
141,205,13,53,0.8697,4.44,1,1,1.0,0,23.36,3,11085.13,1
105,205,13,56,0.9182,4.61,1,0,0.0,0,16.89,3,11085.13,0
91,205,9,67,0.6878,4.03,1,1,1.0,0,25.33,3,11085.13,1
193,205,10,47,0.7552,4.37,1,0,0.0,0,48.97,3,11085.13,1
56,205,12,43,0.7766,4.46,1,0,0.0,0,35.46,3,11085.13,1
36,206,9,29,0.7539,4.33,2,0,0.0,0,28.88,1,4516.03,1
157,206,3,10,0.6034,3.98,2,2,1.0,0,24.81,1,4516.03,1
159,206,4,19,0.5685,3.83,2,1,0.5,0,45.34,1,4516.03,1
129,206,6,34,0.68,4.02,2,1,0.5,0,32.08,1,4516.03,0
21,206,11,67,0.8869,4.52,2,1,0.5,1,8.58,1,4516.03,1
154,206,11,20,0.7965,4.53,2,0,0.0,0,24.76,1,4516.03,0
147,206,4,29,0.5625,4.11,2,0,0.0,0,17.01,1,4516.03,0
188,206,14,18,0.8028,4.12,2,1,0.5,1,9.25,1,4516.03,1
105,206,13,56,0.9182,4.61,2,1,0.5,0,21.72,1,4516.03,1
6,206,3,15,0.5392,3.8,2,0,0.0,0,18.28,1,4516.03,0
84,206,1,9,0.5276,4.17,2,0,0.0,0,19.8,1,4516.03,0
64,206,4,5,0.7132,4.29,2,0,0.0,0,49.59,1,4516.03,0
43,206,11,82,0.8841,4.49,2,1,0.5,0,48.91,1,4516.03,1
146,206,8,9,0.6825,4.3,2,2,1.0,0,14.45,1,4516.03,1
